num_cands,num_voters,pm,vm,size_mult_winners
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,6
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,7
30,"(500, 501)",IAC,Split Cycle,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,4
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,10
30,"(500, 501)",IAC,Split Cycle,3
30,"(500, 501)",IAC,Copeland,2
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,16
30,"(500, 501)",IAC,GETCHA,30
30,"(500, 501)",IAC,Uncovered Set,6
30,"(1000, 1001)",IAC,Split Cycle,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,6
30,"(1000, 1001)",IAC,Split Cycle,2
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,8
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,10
30,"(1000, 1001)",IAC,Copeland,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,3
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,13
30,"(1000, 1001)",IAC,GETCHA,28
30,"(1000, 1001)",IAC,Uncovered Set,4
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,6
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,7
30,"(1000, 1001)",IAC,Split Cycle,3
30,"(1000, 1001)",IAC,Beat Path,2
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,10
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,10
30,"(1000, 1001)",IAC,Split Cycle,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,6
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,13
30,"(1000, 1001)",IAC,Copeland,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,3
30,"(1000, 1001)",IAC,Split Cycle,3
30,"(1000, 1001)",IAC,Beat Path,2
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,10
30,"(1000, 1001)",IAC,GETCHA,28
30,"(1000, 1001)",IAC,Uncovered Set,4
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,6
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,7
30,"(1000, 1001)",IAC,Split Cycle,2
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,8
30,"(1000, 1001)",IAC,Split Cycle,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,6
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,13
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,10
30,"(1000, 1001)",IAC,GETCHA,28
30,"(1000, 1001)",IAC,Uncovered Set,4
30,"(1000, 1001)",IAC,Copeland,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,3
30,"(1000, 1001)",IAC,Copeland,3
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,7
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,6
30,"(1000, 1001)",IAC,Split Cycle,3
30,"(1000, 1001)",IAC,Copeland,2
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,11
30,"(1000, 1001)",IAC,Split Cycle,3
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,7
30,"(1000, 1001)",IAC,Split Cycle,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,5
30,"(1000, 1001)",IAC,Copeland,3
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,15
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,10
30,"(1000, 1001)",IAC,GETCHA,28
30,"(1000, 1001)",IAC,Uncovered Set,4
30,"(1000, 1001)",IAC,Copeland,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,3
30,"(1000, 1001)",IAC,Copeland,3
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,7
30,"(1000, 1001)",IAC,Split Cycle,3
30,"(1000, 1001)",IAC,Copeland,2
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,11
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,6
30,"(1000, 1001)",IAC,Split Cycle,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,5
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,10
30,"(1000, 1001)",IAC,Copeland,3
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,15
30,"(1000, 1001)",IAC,GETCHA,28
30,"(1000, 1001)",IAC,Uncovered Set,4
30,"(1000, 1001)",IAC,Split Cycle,3
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,7
30,"(1000, 1001)",IAC,Copeland,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,3
30,"(1000, 1001)",IAC,Split Cycle,3
30,"(1000, 1001)",IAC,Copeland,2
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,11
30,"(1000, 1001)",IAC,Copeland,3
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,7
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,6
30,"(1000, 1001)",IAC,Copeland,3
30,"(1000, 1001)",IAC,GETCHA,30
30,"(1000, 1001)",IAC,Uncovered Set,15
30,"(1000, 1001)",IAC,Split Cycle,2
30,"(1000, 1001)",IAC,GETCHA,29
30,"(1000, 1001)",IAC,Uncovered Set,5
30,"(5000, 5001)",IAC,GETCHA,29
30,"(5000, 5001)",IAC,Uncovered Set,12
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,4
30,"(5000, 5001)",IAC,GETCHA,29
30,"(5000, 5001)",IAC,Uncovered Set,12
30,"(5000, 5001)",IAC,Split Cycle,3
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,6
30,"(5000, 5001)",IAC,Split Cycle,3
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,15
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,2
30,"(5000, 5001)",IAC,Split Cycle,2
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,6
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,4
30,"(5000, 5001)",IAC,Split Cycle,3
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,15
30,"(5000, 5001)",IAC,GETCHA,29
30,"(5000, 5001)",IAC,Uncovered Set,12
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,2
30,"(5000, 5001)",IAC,GETCHA,29
30,"(5000, 5001)",IAC,Uncovered Set,12
30,"(5000, 5001)",IAC,Split Cycle,3
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,6
30,"(5000, 5001)",IAC,Split Cycle,2
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,6
30,"(5000, 5001)",IAC,Split Cycle,3
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,15
30,"(5000, 5001)",IAC,GETCHA,29
30,"(5000, 5001)",IAC,Uncovered Set,12
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,2
30,"(5000, 5001)",IAC,GETCHA,29
30,"(5000, 5001)",IAC,Uncovered Set,13
30,"(5000, 5001)",IAC,Split Cycle,2
30,"(5000, 5001)",IAC,Beat Path,2
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,9
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,5
30,"(5000, 5001)",IAC,Split Cycle,3
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,6
30,"(5000, 5001)",IAC,Split Cycle,3
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,15
30,"(5000, 5001)",IAC,GETCHA,29
30,"(5000, 5001)",IAC,Uncovered Set,12
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,8
30,"(5000, 5001)",IAC,GETCHA,29
30,"(5000, 5001)",IAC,Uncovered Set,13
30,"(5000, 5001)",IAC,Split Cycle,3
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,15
30,"(5000, 5001)",IAC,Split Cycle,3
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,6
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,5
30,"(5000, 5001)",IAC,Split Cycle,2
30,"(5000, 5001)",IAC,Beat Path,2
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,9
30,"(5000, 5001)",IAC,GETCHA,29
30,"(5000, 5001)",IAC,Uncovered Set,12
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,8
30,"(5000, 5001)",IAC,GETCHA,29
30,"(5000, 5001)",IAC,Uncovered Set,13
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,5
30,"(5000, 5001)",IAC,Split Cycle,3
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,6
30,"(5000, 5001)",IAC,Split Cycle,2
30,"(5000, 5001)",IAC,Beat Path,2
30,"(5000, 5001)",IAC,GETCHA,30
30,"(5000, 5001)",IAC,Uncovered Set,9
5,"(4, 5)",URN-R,Split Cycle,3
5,"(4, 5)",URN-R,Beat Path,3
5,"(4, 5)",URN-R,GETCHA,4
5,"(4, 5)",URN-R,Uncovered Set,3
5,"(4, 5)",URN-R,Split Cycle,3
5,"(4, 5)",URN-R,Beat Path,3
5,"(4, 5)",URN-R,GETCHA,5
5,"(4, 5)",URN-R,Uncovered Set,3
5,"(4, 5)",URN-R,Split Cycle,2
5,"(4, 5)",URN-R,Beat Path,2
5,"(4, 5)",URN-R,GETCHA,5
5,"(4, 5)",URN-R,Uncovered Set,2
5,"(4, 5)",URN-R,Split Cycle,3
5,"(4, 5)",URN-R,Beat Path,3
5,"(4, 5)",URN-R,GETCHA,4
5,"(4, 5)",URN-R,Uncovered Set,3
5,"(4, 5)",URN-R,Split Cycle,2
5,"(4, 5)",URN-R,Beat Path,2
5,"(4, 5)",URN-R,GETCHA,5
5,"(4, 5)",URN-R,Uncovered Set,2
5,"(4, 5)",URN-R,Split Cycle,2
5,"(4, 5)",URN-R,Beat Path,2
5,"(4, 5)",URN-R,Copeland,2
5,"(4, 5)",URN-R,GETCHA,2
5,"(4, 5)",URN-R,Uncovered Set,2
5,"(4, 5)",URN-R,Split Cycle,3
5,"(4, 5)",URN-R,Beat Path,3
5,"(4, 5)",URN-R,GETCHA,5
5,"(4, 5)",URN-R,Uncovered Set,3
5,"(4, 5)",URN-R,Split Cycle,3
5,"(4, 5)",URN-R,Beat Path,3
5,"(4, 5)",URN-R,GETCHA,4
5,"(4, 5)",URN-R,Uncovered Set,3
5,"(4, 5)",URN-R,Split Cycle,2
5,"(4, 5)",URN-R,Beat Path,2
5,"(4, 5)",URN-R,GETCHA,5
5,"(4, 5)",URN-R,Uncovered Set,2
5,"(10, 11)",URN-R,GETCHA,4
5,"(10, 11)",URN-R,Uncovered Set,2
5,"(10, 11)",URN-R,Split Cycle,2
5,"(10, 11)",URN-R,Beat Path,2
5,"(10, 11)",URN-R,GETCHA,4
5,"(10, 11)",URN-R,Uncovered Set,2
5,"(10, 11)",URN-R,Split Cycle,2
5,"(10, 11)",URN-R,Beat Path,2
5,"(10, 11)",URN-R,GETCHA,4
5,"(10, 11)",URN-R,Uncovered Set,2
5,"(10, 11)",URN-R,Split Cycle,3
5,"(10, 11)",URN-R,Beat Path,3
5,"(10, 11)",URN-R,GETCHA,4
5,"(10, 11)",URN-R,Uncovered Set,3
5,"(10, 11)",URN-R,Split Cycle,3
5,"(10, 11)",URN-R,Beat Path,3
5,"(10, 11)",URN-R,GETCHA,4
5,"(10, 11)",URN-R,Uncovered Set,3
5,"(10, 11)",URN-R,Split Cycle,3
5,"(10, 11)",URN-R,Beat Path,3
5,"(10, 11)",URN-R,GETCHA,4
5,"(10, 11)",URN-R,Uncovered Set,3
5,"(10, 11)",URN-R,Split Cycle,3
5,"(10, 11)",URN-R,Beat Path,3
5,"(10, 11)",URN-R,Copeland,2
5,"(10, 11)",URN-R,GETCHA,4
5,"(10, 11)",URN-R,Uncovered Set,3
5,"(20, 21)",URN-R,GETCHA,4
5,"(20, 21)",URN-R,Uncovered Set,2
5,"(20, 21)",URN-R,Split Cycle,2
5,"(20, 21)",URN-R,Beat Path,2
5,"(20, 21)",URN-R,GETCHA,5
5,"(20, 21)",URN-R,Uncovered Set,2
5,"(50, 51)",URN-R,Split Cycle,3
5,"(50, 51)",URN-R,Beat Path,3
5,"(50, 51)",URN-R,GETCHA,5
5,"(50, 51)",URN-R,Uncovered Set,4
5,"(50, 51)",URN-R,Split Cycle,2
5,"(50, 51)",URN-R,Beat Path,2
5,"(50, 51)",URN-R,GETCHA,4
5,"(50, 51)",URN-R,Uncovered Set,4
5,"(50, 51)",URN-R,GETCHA,4
5,"(50, 51)",URN-R,Uncovered Set,2
5,"(50, 51)",URN-R,Copeland,2
5,"(50, 51)",URN-R,GETCHA,4
5,"(50, 51)",URN-R,Uncovered Set,3
5,"(50, 51)",URN-R,Copeland,2
5,"(50, 51)",URN-R,GETCHA,4
5,"(50, 51)",URN-R,Uncovered Set,3
5,"(100, 101)",URN-R,Split Cycle,2
5,"(100, 101)",URN-R,Beat Path,2
5,"(100, 101)",URN-R,Copeland,2
5,"(100, 101)",URN-R,GETCHA,2
5,"(100, 101)",URN-R,Uncovered Set,2
5,"(100, 101)",URN-R,Copeland,3
5,"(100, 101)",URN-R,GETCHA,3
5,"(100, 101)",URN-R,Uncovered Set,3
5,"(100, 101)",URN-R,Copeland,2
5,"(100, 101)",URN-R,GETCHA,5
5,"(100, 101)",URN-R,Uncovered Set,3
5,"(500, 501)",URN-R,Copeland,3
5,"(500, 501)",URN-R,GETCHA,3
5,"(500, 501)",URN-R,Uncovered Set,3
5,"(500, 501)",URN-R,Split Cycle,2
5,"(500, 501)",URN-R,Beat Path,2
5,"(500, 501)",URN-R,Copeland,3
5,"(500, 501)",URN-R,GETCHA,3
5,"(500, 501)",URN-R,Uncovered Set,3
5,"(1000, 1001)",URN-R,Copeland,3
5,"(1000, 1001)",URN-R,GETCHA,3
5,"(1000, 1001)",URN-R,Uncovered Set,3
5,"(1000, 1001)",URN-R,Copeland,2
5,"(1000, 1001)",URN-R,GETCHA,5
5,"(1000, 1001)",URN-R,Uncovered Set,3
5,"(1000, 1001)",URN-R,Copeland,3
5,"(1000, 1001)",URN-R,GETCHA,3
5,"(1000, 1001)",URN-R,Uncovered Set,3
5,"(1000, 1001)",URN-R,GETCHA,5
5,"(1000, 1001)",URN-R,Uncovered Set,5
5,"(1000, 1001)",URN-R,Copeland,3
5,"(1000, 1001)",URN-R,GETCHA,3
5,"(1000, 1001)",URN-R,Uncovered Set,3
5,"(5000, 5001)",URN-R,Copeland,3
5,"(5000, 5001)",URN-R,GETCHA,3
5,"(5000, 5001)",URN-R,Uncovered Set,3
7,"(4, 5)",URN-R,Split Cycle,2
7,"(4, 5)",URN-R,Beat Path,2
7,"(4, 5)",URN-R,GETCHA,7
7,"(4, 5)",URN-R,Uncovered Set,2
7,"(4, 5)",URN-R,Split Cycle,3
7,"(4, 5)",URN-R,Beat Path,3
7,"(4, 5)",URN-R,Copeland,2
7,"(4, 5)",URN-R,GETCHA,7
7,"(4, 5)",URN-R,Uncovered Set,3
7,"(4, 5)",URN-R,Split Cycle,2
7,"(4, 5)",URN-R,Beat Path,2
7,"(4, 5)",URN-R,GETCHA,6
7,"(4, 5)",URN-R,Uncovered Set,2
7,"(4, 5)",URN-R,Split Cycle,3
7,"(4, 5)",URN-R,Beat Path,3
7,"(4, 5)",URN-R,GETCHA,7
7,"(4, 5)",URN-R,Uncovered Set,3
7,"(4, 5)",URN-R,Split Cycle,3
7,"(4, 5)",URN-R,Beat Path,3
7,"(4, 5)",URN-R,GETCHA,7
7,"(4, 5)",URN-R,Uncovered Set,3
7,"(4, 5)",URN-R,Split Cycle,2
7,"(4, 5)",URN-R,Beat Path,2
7,"(4, 5)",URN-R,GETCHA,4
7,"(4, 5)",URN-R,Uncovered Set,2
7,"(4, 5)",URN-R,Split Cycle,3
7,"(4, 5)",URN-R,Beat Path,3
7,"(4, 5)",URN-R,GETCHA,7
7,"(4, 5)",URN-R,Uncovered Set,3
7,"(4, 5)",URN-R,GETCHA,7
7,"(4, 5)",URN-R,Uncovered Set,2
7,"(4, 5)",URN-R,Split Cycle,5
7,"(4, 5)",URN-R,Beat Path,5
7,"(4, 5)",URN-R,Copeland,2
7,"(4, 5)",URN-R,GETCHA,7
7,"(4, 5)",URN-R,Uncovered Set,3
7,"(4, 5)",URN-R,Split Cycle,5
7,"(4, 5)",URN-R,Beat Path,5
7,"(4, 5)",URN-R,Copeland,2
7,"(4, 5)",URN-R,GETCHA,7
7,"(4, 5)",URN-R,Uncovered Set,3
7,"(10, 11)",URN-R,Copeland,2
7,"(10, 11)",URN-R,GETCHA,7
7,"(10, 11)",URN-R,Uncovered Set,2
7,"(10, 11)",URN-R,Split Cycle,2
7,"(10, 11)",URN-R,Beat Path,2
7,"(10, 11)",URN-R,GETCHA,7
7,"(10, 11)",URN-R,Uncovered Set,3
7,"(10, 11)",URN-R,GETCHA,6
7,"(10, 11)",URN-R,Uncovered Set,2
7,"(10, 11)",URN-R,Split Cycle,3
7,"(10, 11)",URN-R,Beat Path,3
7,"(10, 11)",URN-R,Copeland,4
7,"(10, 11)",URN-R,GETCHA,6
7,"(10, 11)",URN-R,Uncovered Set,5
7,"(10, 11)",URN-R,Copeland,2
7,"(10, 11)",URN-R,GETCHA,7
7,"(10, 11)",URN-R,Uncovered Set,2
7,"(10, 11)",URN-R,GETCHA,7
7,"(10, 11)",URN-R,Uncovered Set,2
7,"(10, 11)",URN-R,Split Cycle,2
7,"(10, 11)",URN-R,Beat Path,2
7,"(10, 11)",URN-R,Copeland,3
7,"(10, 11)",URN-R,GETCHA,3
7,"(10, 11)",URN-R,Uncovered Set,3
7,"(10, 11)",URN-R,Split Cycle,2
7,"(10, 11)",URN-R,Beat Path,2
7,"(10, 11)",URN-R,GETCHA,7
7,"(10, 11)",URN-R,Uncovered Set,4
7,"(10, 11)",URN-R,Split Cycle,2
7,"(10, 11)",URN-R,Beat Path,2
7,"(10, 11)",URN-R,Copeland,2
7,"(10, 11)",URN-R,GETCHA,4
7,"(10, 11)",URN-R,Uncovered Set,3
7,"(10, 11)",URN-R,Split Cycle,2
7,"(10, 11)",URN-R,Beat Path,2
7,"(10, 11)",URN-R,Copeland,3
7,"(10, 11)",URN-R,GETCHA,3
7,"(10, 11)",URN-R,Uncovered Set,3
7,"(20, 21)",URN-R,Split Cycle,2
7,"(20, 21)",URN-R,Beat Path,2
7,"(20, 21)",URN-R,GETCHA,5
7,"(20, 21)",URN-R,Uncovered Set,2
7,"(20, 21)",URN-R,Copeland,2
7,"(20, 21)",URN-R,GETCHA,5
7,"(20, 21)",URN-R,Uncovered Set,2
7,"(20, 21)",URN-R,GETCHA,4
7,"(20, 21)",URN-R,Uncovered Set,2
7,"(20, 21)",URN-R,Split Cycle,2
7,"(20, 21)",URN-R,Beat Path,2
7,"(20, 21)",URN-R,GETCHA,7
7,"(20, 21)",URN-R,Uncovered Set,2
7,"(20, 21)",URN-R,GETCHA,5
7,"(20, 21)",URN-R,Uncovered Set,2
7,"(20, 21)",URN-R,Split Cycle,2
7,"(20, 21)",URN-R,Beat Path,2
7,"(20, 21)",URN-R,Copeland,3
7,"(20, 21)",URN-R,GETCHA,6
7,"(20, 21)",URN-R,Uncovered Set,5
7,"(20, 21)",URN-R,Copeland,2
7,"(20, 21)",URN-R,GETCHA,5
7,"(20, 21)",URN-R,Uncovered Set,3
7,"(20, 21)",URN-R,Copeland,2
7,"(20, 21)",URN-R,GETCHA,6
7,"(20, 21)",URN-R,Uncovered Set,3
7,"(50, 51)",URN-R,GETCHA,5
7,"(50, 51)",URN-R,Uncovered Set,2
7,"(50, 51)",URN-R,GETCHA,5
7,"(50, 51)",URN-R,Uncovered Set,2
7,"(50, 51)",URN-R,GETCHA,5
7,"(50, 51)",URN-R,Uncovered Set,3
7,"(50, 51)",URN-R,Copeland,3
7,"(50, 51)",URN-R,GETCHA,3
7,"(50, 51)",URN-R,Uncovered Set,3
7,"(50, 51)",URN-R,GETCHA,4
7,"(50, 51)",URN-R,Uncovered Set,2
7,"(50, 51)",URN-R,Copeland,2
7,"(50, 51)",URN-R,GETCHA,5
7,"(50, 51)",URN-R,Uncovered Set,3
7,"(50, 51)",URN-R,Copeland,2
7,"(50, 51)",URN-R,GETCHA,5
7,"(50, 51)",URN-R,Uncovered Set,3
7,"(50, 51)",URN-R,Split Cycle,2
7,"(50, 51)",URN-R,Beat Path,2
7,"(50, 51)",URN-R,Copeland,3
7,"(50, 51)",URN-R,GETCHA,3
7,"(50, 51)",URN-R,Uncovered Set,3
7,"(100, 101)",URN-R,Split Cycle,2
7,"(100, 101)",URN-R,Beat Path,2
7,"(100, 101)",URN-R,Copeland,2
7,"(100, 101)",URN-R,GETCHA,2
7,"(100, 101)",URN-R,Uncovered Set,2
7,"(100, 101)",URN-R,Split Cycle,2
7,"(100, 101)",URN-R,GETCHA,5
7,"(100, 101)",URN-R,Uncovered Set,5
7,"(100, 101)",URN-R,Copeland,2
7,"(100, 101)",URN-R,GETCHA,6
7,"(100, 101)",URN-R,Uncovered Set,3
7,"(100, 101)",URN-R,Split Cycle,2
7,"(100, 101)",URN-R,Copeland,2
7,"(100, 101)",URN-R,GETCHA,5
7,"(100, 101)",URN-R,Uncovered Set,3
7,"(100, 101)",URN-R,Split Cycle,2
7,"(100, 101)",URN-R,GETCHA,5
7,"(100, 101)",URN-R,Uncovered Set,5
7,"(100, 101)",URN-R,Copeland,2
7,"(100, 101)",URN-R,GETCHA,4
7,"(100, 101)",URN-R,Uncovered Set,3
7,"(500, 501)",URN-R,Copeland,3
7,"(500, 501)",URN-R,GETCHA,3
7,"(500, 501)",URN-R,Uncovered Set,3
7,"(500, 501)",URN-R,Copeland,2
7,"(500, 501)",URN-R,GETCHA,5
7,"(500, 501)",URN-R,Uncovered Set,3
7,"(500, 501)",URN-R,GETCHA,7
7,"(500, 501)",URN-R,Uncovered Set,4
7,"(1000, 1001)",URN-R,GETCHA,7
7,"(1000, 1001)",URN-R,Uncovered Set,3
7,"(1000, 1001)",URN-R,GETCHA,6
7,"(1000, 1001)",URN-R,Uncovered Set,4
7,"(5000, 5001)",URN-R,Copeland,2
7,"(5000, 5001)",URN-R,GETCHA,7
7,"(5000, 5001)",URN-R,Uncovered Set,3
7,"(5000, 5001)",URN-R,GETCHA,7
7,"(5000, 5001)",URN-R,Uncovered Set,4
7,"(5000, 5001)",URN-R,Copeland,4
7,"(5000, 5001)",URN-R,GETCHA,7
7,"(5000, 5001)",URN-R,Uncovered Set,4
7,"(5000, 5001)",URN-R,Copeland,2
7,"(5000, 5001)",URN-R,GETCHA,7
7,"(5000, 5001)",URN-R,Uncovered Set,3
7,"(5000, 5001)",URN-R,Copeland,2
7,"(5000, 5001)",URN-R,GETCHA,4
7,"(5000, 5001)",URN-R,Uncovered Set,3
7,"(5000, 5001)",URN-R,GETCHA,5
7,"(5000, 5001)",URN-R,Uncovered Set,3
7,"(5000, 5001)",URN-R,Copeland,2
7,"(5000, 5001)",URN-R,GETCHA,6
7,"(5000, 5001)",URN-R,Uncovered Set,3
10,"(4, 5)",URN-R,Split Cycle,2
10,"(4, 5)",URN-R,Beat Path,2
10,"(4, 5)",URN-R,GETCHA,10
10,"(4, 5)",URN-R,Uncovered Set,3
10,"(4, 5)",URN-R,GETCHA,10
10,"(4, 5)",URN-R,Uncovered Set,2
10,"(4, 5)",URN-R,Split Cycle,2
10,"(4, 5)",URN-R,Beat Path,2
10,"(4, 5)",URN-R,GETCHA,10
10,"(4, 5)",URN-R,Uncovered Set,2
10,"(4, 5)",URN-R,Split Cycle,2
10,"(4, 5)",URN-R,Beat Path,2
10,"(4, 5)",URN-R,GETCHA,10
10,"(4, 5)",URN-R,Uncovered Set,3
10,"(4, 5)",URN-R,Split Cycle,2
10,"(4, 5)",URN-R,Beat Path,2
10,"(4, 5)",URN-R,GETCHA,9
10,"(4, 5)",URN-R,Uncovered Set,2
10,"(4, 5)",URN-R,GETCHA,10
10,"(4, 5)",URN-R,Uncovered Set,2
10,"(4, 5)",URN-R,GETCHA,9
10,"(4, 5)",URN-R,Uncovered Set,2
10,"(4, 5)",URN-R,Split Cycle,2
10,"(4, 5)",URN-R,Beat Path,2
10,"(4, 5)",URN-R,GETCHA,9
10,"(4, 5)",URN-R,Uncovered Set,2
10,"(4, 5)",URN-R,Split Cycle,3
10,"(4, 5)",URN-R,Beat Path,3
10,"(4, 5)",URN-R,GETCHA,9
10,"(4, 5)",URN-R,Uncovered Set,4
10,"(4, 5)",URN-R,Split Cycle,3
10,"(4, 5)",URN-R,Beat Path,3
10,"(4, 5)",URN-R,GETCHA,9
10,"(4, 5)",URN-R,Uncovered Set,4
10,"(4, 5)",URN-R,Split Cycle,3
10,"(4, 5)",URN-R,Beat Path,3
10,"(4, 5)",URN-R,GETCHA,9
10,"(4, 5)",URN-R,Uncovered Set,4
10,"(10, 11)",URN-R,Split Cycle,2
10,"(10, 11)",URN-R,Beat Path,2
10,"(10, 11)",URN-R,GETCHA,9
10,"(10, 11)",URN-R,Uncovered Set,2
10,"(10, 11)",URN-R,GETCHA,10
10,"(10, 11)",URN-R,Uncovered Set,3
10,"(10, 11)",URN-R,Split Cycle,2
10,"(10, 11)",URN-R,Beat Path,2
10,"(10, 11)",URN-R,Copeland,2
10,"(10, 11)",URN-R,GETCHA,9
10,"(10, 11)",URN-R,Uncovered Set,2
10,"(10, 11)",URN-R,Split Cycle,2
10,"(10, 11)",URN-R,Beat Path,2
